tier,semantic_overall,semantic_experience,semantic_projects,semantic_skills_context,semantic_education,keyword_score,required_skill_coverage,preferred_skill_coverage,tfidf_similarity,skill_count,required_skill_count,matched_required_count,missing_required_count,experience_relevance,project_relevance,education_relevance,relevance_label
MEDIUM,0.45045027203887283,0.4699169972443672,0.6135926643714077,0.554817442979351,0.3945145249402385,0.4847399901292564,0.6706928711357503,0.16816882760597526,0.24345250963305579,4,5,3,2,0.4699169972443672,0.6135926643714077,0.3945145249402385,42.17
LOW,0.0774991302687203,0.07436551534175885,0.06517676961860605,0.0,0.20680807764114853,0.06698064575707649,0.04105691580294243,0.2117324813765552,0.0,1,8,0,8,0.07436551534175885,0.06517676961860605,0.20680807764114853,0.0
LOW,0.1653032387936647,0.07693933502817743,0.2043141081827252,0.13684348551095832,0.13078358390804737,0.06425205047337214,0.09026545323939132,0.013478356793728052,0.03698553585495866,2,10,1,9,0.07693933502817743,0.2043141081827252,0.13078358390804737,0.0
MEDIUM,0.45953754248024287,0.505425766323549,0.42099344383011295,0.4533318216130356,0.3638441431485061,0.4050017893250548,0.3985970462761576,0.527244572412173,0.3019732353846281,6,6,2,4,0.505425766323549,0.42099344383011295,0.3638441431485061,33.45
MEDIUM,0.5405527946350897,0.5176126416339799,0.5647965197456585,0.47266310532192934,0.376087358634057,0.559201963485863,0.7473303918390377,0.3203743415835819,0.23364430032861977,9,6,4,2,0.5176126416339799,0.5647965197456585,0.376087358634057,64.91
MEDIUM,0.4440098776435143,0.3069001251956901,0.4111761008162005,0.46503142676053216,0.15276940634116506,0.4347352333775829,0.48327856798008473,0.4081038919866882,0.315736570960972,7,9,4,5,0.3069001251956901,0.4111761008162005,0.15276940634116506,36.34
LOW,0.2714029348654834,0.08655082769155986,0.24823418459411314,0.27931310245208024,0.3249252594621647,0.17602294547761724,0.21041564464715065,0.11882857516800481,0.13003921827862933,4,11,2,9,0.08655082769155986,0.24823418459411314,0.3249252594621647,3.59
LOW,0.26641952602101027,0.28427608556066064,0.24591212849245336,0.2195319690944781,0.20457693871846894,0.16695799759891958,0.2251667872081286,0.1479829808050141,0.011306645565197972,2,4,1,3,0.28427608556066064,0.24591212849245336,0.20457693871846894,14.04
LOW,0.35697363493845957,0.17561347706172784,0.3945500117228707,0.4295334920985928,0.3486280078658971,0.23489329485603833,0.23326784207704154,0.23199096957537235,0.24267197847369462,4,7,2,5,0.17561347706172784,0.3945500117228707,0.3486280078658971,26.58
LOW,0.17550920932890776,0.12544348350656362,0.21238744743191165,0.023661269062135143,0.26651914447665487,0.1902321760632492,0.26405558772208176,0.15899411715000056,0.0,5,6,2,4,0.12544348350656362,0.21238744743191165,0.26651914447665487,8.46
MEDIUM,0.47659465894532194,0.5309273072562734,0.5191140493537851,0.4645622417768303,0.4471726206180634,0.42166290600803735,0.4446982021194989,0.45801780646576556,0.31620211721592467,9,8,4,4,0.5309273072562734,0.5191140493537851,0.4471726206180634,33.4
MEDIUM,0.41487350419723407,0.47351909714741913,0.3719946788977177,0.5403367839844182,0.23234460108858884,0.5853166369059154,0.6880121171565414,0.5426433732192393,0.3199034598407135,11,8,6,2,0.47351909714741913,0.3719946788977177,0.23234460108858884,49.39
LOW,0.19548644013322575,0.2901331742124836,0.15911925663333334,0.16396128325721487,0.0,0.23303169296229764,0.27722334364587914,0.15532188219439344,0.17816655167945739,6,10,3,7,0.2901331742124836,0.15911925663333334,0.0,16.71
HIGH,0.7764093316018142,0.6290523946303057,0.6884260746612624,0.6753538096314767,0.6705038332165502,0.7176632283896383,0.8373632354086227,0.5254275637315395,0.5507988719907834,15,6,5,1,0.6290523946303057,0.6884260746612624,0.6705038332165502,62.1
LOW,0.2198816188020387,0.12055072018066917,0.3238106670930012,0.22358397389273008,0.2671241464175904,0.16958640898330682,0.24294999810237147,0.0988070230057655,0.02027502760365411,4,10,2,8,0.12055072018066917,0.3238106670930012,0.2671241464175904,22.49
MEDIUM,0.40231164284573784,0.42546536867382306,0.4360826810343532,0.49534830654449774,0.4138051460279673,0.35230925315971734,0.5257037052609377,0.10689578430515591,0.07753936571061766,6,6,3,3,0.42546536867382306,0.4360826810343532,0.4138051460279673,47.52
MEDIUM,0.5652192064985914,0.6636511164035495,0.5086277876479637,0.4439939447344643,0.29500058991287254,0.22016539141412844,0.24477721486093013,0.12720894965290178,0.23928636283495003,6,8,2,6,0.6636511164035495,0.5086277876479637,0.29500058991287254,22.97
MEDIUM,0.3695472378714578,0.3703508139227036,0.2807486585024082,0.4566406228350084,0.26076652905360626,0.4766326960614369,0.651823752395109,0.1067613225760475,0.32093090054581,7,9,6,3,0.3703508139227036,0.2807486585024082,0.26076652905360626,49.66
LOW,0.22109002154568308,0.36410625499207877,0.29748226253253757,0.10189498798534231,0.13695950482391775,0.22671336629443342,0.34801157080792583,0.01832249841733228,0.07120962063105736,4,7,2,5,0.36410625499207877,0.29748226253253757,0.13695950482391775,3.54
LOW,0.1377200821093806,0.13681312173218887,0.1197303791421111,0.1857014293739396,0.09430004206069659,0.2707746979300269,0.37285213307475357,0.1989429062214415,0.03637418420443213,6,11,4,7,0.13681312173218887,0.1197303791421111,0.09430004206069659,13.43
HIGH,0.5958851384945328,0.48553007673411847,0.5978804558422544,0.5473809915308365,0.6244914541035049,0.7495295461845257,0.8388541748628149,0.6580494695792867,0.5730357367548976,16,10,8,2,0.48553007673411847,0.5978804558422544,0.6244914541035049,59.24
HIGH,0.7080518884141339,0.7728312902248177,0.7765876673745076,0.7904525744753883,0.45784997505539077,0.6451231965969948,0.848085187490432,0.25074859281052564,0.43061182770315226,14,8,7,1,0.7728312902248177,0.7765876673745076,0.45784997505539077,60.61
MEDIUM,0.6111530452034067,0.6066717780701523,0.5205274779347601,0.712947022316508,0.35039538675634263,0.5850932337546295,0.7719057584347216,0.2973732805593147,0.3123756129096679,10,11,8,3,0.6066717780701523,0.5205274779347601,0.35039538675634263,54.24
LOW,0.18600320966547787,0.3973687921015502,0.11495830390584645,0.08166341009302178,0.03661875685233809,0.17524090112161347,0.22785596552168144,0.14920357635327086,0.04343303268975209,6,8,2,6,0.3973687921015502,0.11495830390584645,0.03661875685233809,9.01
LOW,0.3888988213623617,0.33305676417445435,0.3278261238761812,0.3513242533345621,0.21943812319284633,0.046230943695940996,0.0,0.11379941429960422,0.11735530418010073,2,8,0,8,0.33305676417445435,0.3278261238761812,0.21943812319284633,11.34
LOW,0.228863994711673,0.27354496101021186,0.1010958775356266,0.3459132765011765,0.036625166007685506,0.09064114238734135,0.0634114258293311,0.12019553118604939,0.14277590326266407,4,10,1,9,0.27354496101021186,0.1010958775356266,0.036625166007685506,1.92
HIGH,0.6683329626653588,0.682273685619331,0.6738094954338404,0.6279402738992705,0.4331112822494553,0.7314407733396123,0.7518236539757718,0.816026003932116,0.5857069008386302,15,3,2,1,0.682273685619331,0.6738094954338404,0.4331112822494553,71.24
MEDIUM,0.32694897847616344,0.27189120497635144,0.25242695175790714,0.26317393844118186,0.39892770656895993,0.580259478984266,0.605668899157404,0.7572020635746943,0.3270886338744241,11,9,5,4,0.27189120497635144,0.25242695175790714,0.39892770656895993,37.9
MEDIUM,0.5244110934431699,0.520452406982995,0.5525172927817389,0.5496533236078949,0.33680199815819634,0.42270336735069386,0.48914634033633725,0.21620137306101195,0.4298764426834459,8,7,3,4,0.520452406982995,0.5525172927817389,0.33680199815819634,35.17
HIGH,0.5011912339977681,0.5254288216455085,0.40079839402114,0.5324473539552089,0.336179208663017,0.7279246219376936,0.7817311113220401,0.7175279573633397,0.5769018183590078,16,8,6,2,0.5254288216455085,0.40079839402114,0.336179208663017,64.53
MEDIUM,0.4122807757760717,0.493323332287794,0.409284754129257,0.5159395457375167,0.2650823761972037,0.3553121886328813,0.45005136752870767,0.13046469908417377,0.29594214149410975,10,6,3,3,0.493323332287794,0.409284754129257,0.2650823761972037,32.51
HIGH,0.7581083109023715,0.8529716670630726,0.8165919407550997,0.8428030850181358,0.5226542076379441,0.8873924424867287,0.8947099889229064,1.0,0.7528322456649246,22,9,8,1,0.8529716670630726,0.8165919407550997,0.5226542076379441,94.35
HIGH,0.6960347890037979,0.8157767321249749,0.7536619232700865,0.6909476161583875,0.6381001323257401,0.8369384318107331,0.9295441526342979,0.801115927658129,0.5949437734926425,20,9,8,1,0.8157767321249749,0.7536619232700865,0.6381001323257401,91.65
MEDIUM,0.3958690657181239,0.4243099525939982,0.49754977920191307,0.38534431355709525,0.14621872938152486,0.33364220500703945,0.41370277108028813,0.18208419223614866,0.24501851955818443,9,7,3,4,0.4243099525939982,0.49754977920191307,0.14621872938152486,24.59
LOW,0.08697066514270302,0.058704842935626694,0.09531285345242625,0.15182359316635058,0.1752421421205034,0.12110952515055864,0.1354019249706441,0.19934185084086092,0.0,2,10,1,9,0.058704842935626694,0.09531285345242625,0.1752421421205034,4.32
MEDIUM,0.556467640729048,0.4253334078851163,0.5206890477677575,0.613822290427934,0.45835683992357,0.44358697995236385,0.5913896788117823,0.0,0.4437658633264725,10,11,7,4,0.4253334078851163,0.5206890477677575,0.45835683992357,39.33
HIGH,0.8460442803424746,0.8660886150334021,0.830750308717487,0.876565889421105,0.591120008442041,0.7219255582944499,0.900019958055679,0.2968281257833586,0.6127397915218543,19,10,9,1,0.8660886150334021,0.830750308717487,0.591120008442041,87.79
MEDIUM,0.46748114318112033,0.5627933589556462,0.5368694866340626,0.5863896434428988,0.259965155668674,0.36295844681419587,0.4481566058873283,0.28348633502576304,0.18683608138323163,8,5,2,3,0.5627933589556462,0.5368694866340626,0.259965155668674,44.31
MEDIUM,0.49244942915806006,0.37535249352239286,0.454045230344337,0.4689719536471373,0.3495652047110845,0.2810341981626449,0.33103554730945006,0.16444176313518666,0.24762258574968776,8,10,3,7,0.37535249352239286,0.454045230344337,0.3495652047110845,33.58
HIGH,0.700098889337504,0.7400249627340745,0.685922023976564,0.6501208506495524,0.3410906802046194,0.8150036453074002,0.8521666260290336,0.8172374513264757,0.7012808971234247,13,6,5,1,0.7400249627340745,0.685922023976564,0.3410906802046194,87.65
HIGH,0.5652953178544521,0.31643216454047685,0.48822246657091295,0.5282596484925289,0.28054163061110127,0.7810064392322474,0.9553525093140088,0.4874864348409493,0.5514882333782615,21,13,12,1,0.31643216454047685,0.48822246657091295,0.28054163061110127,73.25
MEDIUM,0.5302817367405581,0.5738885401208916,0.44999737851118676,0.49738950260174464,0.304464321189087,0.5224456980075294,0.5076035290711541,0.7153242002806747,0.3740937025435098,13,8,4,4,0.5738885401208916,0.44999737851118676,0.304464321189087,45.36
MEDIUM,0.5058598780671207,0.3748158489450736,0.6389770539159983,0.4933479628991246,0.1284992402519185,0.3231394683494077,0.31005606814936765,0.5755370842498269,0.1099920530491089,9,11,3,8,0.3748158489450736,0.6389770539159983,0.1284992402519185,37.08
LOW,0.25233648559222965,0.2776618618143587,0.24925407408817363,0.16710138701369773,0.21248837748551846,0.06178194704265891,0.0,0.19315013216956833,0.11575960304372622,1,9,0,9,0.2776618618143587,0.24925407408817363,0.21248837748551846,0.0
MEDIUM,0.530841388491671,0.4554165135420857,0.7346816888357269,0.5097763784102526,0.2699894214475712,0.37672141755234145,0.521972519361167,0.15981050798534915,0.15787902169285709,10,10,5,5,0.4554165135420857,0.7346816888357269,0.2699894214475712,38.44
LOW,0.24866719889876862,0.1632746332910508,0.30535868561557067,0.15853770103164333,0.12626317099871454,0.13376469160635784,0.19451382623856656,0.08528197931608962,0.0,3,6,1,5,0.1632746332910508,0.30535868561557067,0.12626317099871454,5.61
LOW,0.32974857664461676,0.24011769802029456,0.3345289564110176,0.456365975404741,0.21740221312959798,0.14351466821108094,0.1511624629616338,0.18602209602802175,0.0780638561424816,3,11,2,9,0.24011769802029456,0.3345289564110176,0.21740221312959798,10.46
LOW,0.2100543723481979,0.21872685691776303,0.057307854141198517,0.18178130614367966,0.23344180625941024,0.12187407975086546,0.10595480214391742,0.17006680656398068,0.12143918575859441,4,8,1,7,0.21872685691776303,0.057307854141198517,0.23344180625941024,4.28
HIGH,0.6788863615650578,0.6853283542049323,0.7402429670622399,0.5610819460205746,0.5620249799226696,0.8628345004400657,0.9054478454163063,0.7608069159602671,0.8370220499911429,15,7,6,1,0.6853283542049323,0.7402429670622399,0.5620249799226696,84.0
MEDIUM,0.554593119527071,0.511522980008493,0.48818456984286535,0.4319554512772883,0.25146583078115836,0.4674632226399202,0.4876056668052678,0.32668301281617657,0.5478160999676209,8,5,2,3,0.511522980008493,0.48818456984286535,0.25146583078115836,45.31
MEDIUM,0.38361169521881106,0.4664424621824703,0.46594692676325783,0.37456361232363045,0.4124393813718641,0.5830768457645081,0.6640163005577892,0.6285117927077292,0.294823534441444,12,10,7,3,0.4664424621824703,0.46594692676325783,0.4124393813718641,46.19
MEDIUM,0.3196953733939719,0.2848069227787404,0.1678548270807339,0.2520263236778485,0.12436320496187378,0.4246540368075945,0.44945639409569943,0.4099767558787224,0.36492424587215183,6,6,3,3,0.2848069227787404,0.1678548270807339,0.12436320496187378,44.59
LOW,0.3255916858580378,0.19388519630490486,0.4207442572492391,0.4738867943791848,0.05831925135976135,0.2372245690400971,0.3299240668204524,0.12252166150695458,0.07382898323217366,5,8,3,5,0.19388519630490486,0.4207442572492391,0.05831925135976135,25.35
HIGH,0.5493072681096823,0.4974134879357078,0.5567925097823396,0.67508476706364,0.11176593548397051,0.656699212163448,0.8511331675020963,0.3444218652825789,0.3856746930283724,16,10,9,1,0.4974134879357078,0.5567925097823396,0.11176593548397051,52.6
HIGH,0.9035859488460692,0.7590506531001651,0.9462209388837869,1.0,0.6275678962245115,0.8483101281602543,1.0,0.5180378362077037,0.7235128045935679,19,10,10,0,0.7590506531001651,0.9462209388837869,0.6275678962245115,83.13
HIGH,0.46558129122828146,0.5131132853493229,0.5035253319623122,0.47191868738457904,0.3136355192036837,0.8386004429448078,1.0,0.7095596335885869,0.4834425811354527,22,8,8,0,0.5131132853493229,0.5035253319623122,0.3136355192036837,77.74
MEDIUM,0.44466330678352134,0.481733605513576,0.4109764238851598,0.4038997440003982,0.31013211770146,0.6185284782178684,0.7778635172772924,0.5081953026327732,0.25085653662469104,14,10,8,2,0.481733605513576,0.4109764238851598,0.31013211770146,58.18
HIGH,0.48897430245289925,0.24517942287334468,0.5071040161175733,0.42074540102594044,0.17835575273959225,0.7861170701675142,0.8342392542266032,0.8349285057389189,0.5929390824188431,20,10,8,2,0.24517942287334468,0.5071040161175733,0.17835575273959225,61.18
HIGH,0.7585739665321714,0.749175301417477,0.7632811816184615,0.8219712350669331,0.4560568450013576,0.8548763304260091,0.987030637198566,0.7630187929296753,0.5502709476046719,19,11,11,0,0.749175301417477,0.7632811816184615,0.4560568450013576,85.12
MEDIUM,0.49297092556891975,0.5875639707769873,0.4143291704467652,0.7574107709479325,0.2788040182293981,0.49367672097230797,0.6041025209112426,0.35053726050185063,0.3055387816259613,11,6,4,2,0.5875639707769873,0.4143291704467652,0.2788040182293981,44.99
LOW,0.08780025677725507,0.20342550632144868,0.18783787180205047,0.0,0.14283313957613628,0.020131418016317452,0.0,0.0972772148519874,0.0033798752295998505,3,10,0,10,0.20342550632144868,0.18783787180205047,0.14283313957613628,1.3
LOW,0.18086710603581263,0.06092744291760448,0.09842833812409045,0.25674978082381195,0.16333347060549358,0.17275439485966343,0.2125201994272678,0.22621137601651387,0.0,3,9,2,7,0.06092744291760448,0.09842833812409045,0.16333347060549358,17.84
HIGH,0.79645013606985,0.7403183949677675,0.9710179940915475,0.9563347673553337,0.6005529972995959,0.7938935409719876,0.994020937047548,0.5896226415884273,0.3977822521288668,18,10,10,0,0.7403183949677675,0.9710179940915475,0.6005529972995959,94.33
LOW,0.22352226505378192,0.237865935670051,0.30266534373775167,0.2454873869014884,0.11601941280772535,0.07599649846682277,0.018259133120808634,0.19588997294172603,0.1293151200299619,2,14,0,14,0.237865935670051,0.30266534373775167,0.11601941280772535,6.09
MEDIUM,0.5280907629618005,0.45074044885022735,0.5219135427395355,0.594303516472072,0.33638719123131783,0.5446305312810285,0.6685283115679338,0.36934319359474926,0.3482245281065913,12,10,7,3,0.45074044885022735,0.5219135427395355,0.33638719123131783,45.73
LOW,0.11744448189123924,0.0,0.10890995171743355,0.13336693461519733,0.18428727160473224,0.09778962895281254,0.06328274524928139,0.10885260245218455,0.19024730656403402,3,7,0,7,0.0,0.10890995171743355,0.18428727160473224,9.67
LOW,0.22726543210314165,0.32029662234545525,0.19920840486176156,0.33820622980084464,0.22250798095175783,0.32868363162273584,0.4123228598135428,0.15824648248852188,0.24820309618452926,5,9,4,5,0.32029662234545525,0.19920840486176156,0.22250798095175783,14.49
LOW,0.29986896373046634,0.2750208477535243,0.4442130289352195,0.2715515526994719,0.2561059737976885,0.1695005232441353,0.2521139900166423,0.0,0.09116064617074966,3,13,3,10,0.2750208477535243,0.4442130289352195,0.2561059737976885,16.52
MEDIUM,0.33807729898335326,0.22493428001488686,0.41336297688974966,0.26836629029302556,0.36340352385485725,0.4271742986357504,0.47030198058399025,0.3755998521905146,0.3493656992362666,7,5,2,3,0.22493428001488686,0.41336297688974966,0.36340352385485725,41.15
MEDIUM,0.33485959327201936,0.269497845474701,0.38762343026801604,0.44785095128933294,0.1751514646910002,0.3118427934906593,0.3647194516220626,0.28665437350302725,0.1784012390840813,6,9,3,6,0.269497845474701,0.38762343026801604,0.1751514646910002,28.86
